"","MSSubClass","MSZoning","LotArea","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice"
"706",2,1,5600,1,1,1,1,2,1,1,2,2,4,5,1930,1950,2,1,1,2,2,1,1,1,1,0,1,0,0,0,2,2,1,372,720,0,1092,0,2,0,3,2,1,7,2,0,1,NA,1,0,0,1,1,1,0,0,0,0,0,0,3500,1,2010,55000
"707",2,1,115149,0,1,2,0,2,1,1,3,1,7,5,1971,2002,2,2,2,2,2,2,1,3,2,1219,1,0,424,1643,2,2,2,1824,0,0,1824,0,2,0,2,1,2,5,2,2,2,1971,1,2,739,2,2,2,380,48,0,0,0,0,0,1,2007,302000
"708",2,1,6240,1,1,1,1,2,1,1,2,1,8,5,2006,2006,1,1,2,2,2,2,1,1,2,863,1,0,461,1324,2,2,2,1324,0,0,1324,0,2,0,2,1,2,6,2,1,2,2006,2,2,550,2,2,2,192,38,0,0,0,0,0,1,2009,254000
"709",2,1,9018,1,1,1,1,2,1,1,3,2,7,5,2007,2007,2,2,1,2,2,2,1,2,1,0,1,0,728,728,2,2,2,728,728,0,1456,0,2,1,3,1,2,8,2,1,2,2007,2,2,400,2,2,2,100,24,0,0,0,0,0,1,2007,179540
"710",2,1,7162,1,1,1,1,2,1,1,3,1,5,7,1966,1966,1,1,2,2,2,1,1,1,1,0,1,0,876,876,2,2,2,904,0,0,904,0,1,0,3,1,2,6,2,0,2,1966,1,1,408,2,2,2,0,0,0,0,0,0,0,1,2008,109900
"711",1,1,4130,1,1,1,1,2,1,1,3,1,3,6,1935,2003,2,2,1,2,2,1,1,1,1,0,1,0,270,270,2,2,2,729,0,0,729,0,1,0,2,1,2,5,2,0,1,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2008,52000
"712",2,1,8712,1,1,1,1,2,1,1,3,1,4,7,1900,1950,1,1,1,2,2,1,1,2,1,0,1,0,859,859,2,2,2,859,319,0,1178,0,1,0,2,1,2,7,2,0,2,1964,2,1,384,2,2,1,68,0,98,0,0,0,0,1,2010,102776
"713",2,1,4671,1,1,1,1,2,1,1,2,1,8,5,1988,1989,1,1,1,2,2,2,1,2,2,767,1,0,461,1228,2,2,2,1228,0,0,1228,0,2,0,2,1,2,5,2,1,2,1988,2,2,472,2,2,2,168,120,0,0,0,0,0,1,2008,189000
"714",2,1,9873,1,1,1,1,2,0,1,2,1,4,5,1970,1970,1,1,2,2,2,1,1,2,2,789,1,0,171,960,2,2,1,960,0,0,960,0,1,0,3,1,2,6,2,0,2,1970,1,2,576,2,2,2,0,288,0,0,0,0,0,1,2006,129000
"715",2,1,13517,1,1,2,1,2,0,1,3,2,6,8,1976,2005,1,2,2,2,2,1,1,1,2,533,1,0,192,725,2,2,2,725,754,0,1479,0,2,1,3,1,2,6,2,0,2,1976,2,2,475,2,2,2,0,44,0,0,0,0,0,1,2010,130500
"716",2,1,10140,1,1,1,1,2,1,1,3,1,6,5,1974,1974,1,1,2,2,2,2,1,1,1,0,1,0,1064,1064,2,2,2,1350,0,0,1350,0,2,0,3,1,2,7,2,1,2,1974,2,2,478,2,2,2,0,0,0,0,0,0,0,1,2009,165000
"717",1,1,10800,1,1,1,1,2,1,1,3,2,7,8,1890,1998,1,2,1,2,2,1,1,1,1,0,1,0,718,718,2,2,2,1576,978,0,2554,0,1,1,3,1,2,8,2,0,2,1996,1,2,704,2,2,1,0,48,143,0,0,0,0,1,2007,159500
"718",2,1,10000,1,1,1,1,2,1,1,3,1,5,6,1973,2000,1,1,1,2,2,2,1,1,2,1084,1,0,92,1176,2,2,2,1178,0,0,1178,1,1,1,3,1,2,5,2,1,2,1973,1,2,439,2,2,2,224,0,0,0,0,0,0,1,2008,157000
"719",2,1,10542,1,1,1,1,2,1,1,3,2,7,5,1993,1994,1,2,2,2,2,2,1,3,2,1173,1,0,138,1311,2,2,2,1325,1093,0,2418,0,2,1,3,1,2,9,2,1,2,1993,2,3,983,2,2,2,250,154,216,0,0,0,0,1,2008,341000
"720",2,1,9920,1,1,1,1,2,1,1,3,1,5,6,1969,1969,1,2,1,2,2,2,1,3,2,523,1,0,448,971,2,2,2,971,0,0,971,0,1,1,3,1,2,5,2,1,2,1969,1,1,300,2,2,2,0,0,0,0,0,0,0,1,2006,128500
"721",2,1,6563,0,1,2,1,2,1,1,3,1,8,5,1985,1985,1,1,1,2,2,2,1,3,2,1148,1,0,594,1742,2,2,2,1742,0,0,1742,0,2,0,2,1,2,5,2,1,2,1985,2,2,564,2,2,2,114,28,234,0,0,0,0,1,2006,275000
"722",2,1,4426,1,1,1,1,2,1,1,2,1,6,5,2004,2004,2,2,2,2,2,2,1,2,2,662,1,0,186,848,2,2,2,848,0,0,848,0,1,0,1,1,2,3,2,0,2,2004,2,2,420,2,2,2,160,0,0,0,0,0,0,1,2010,143000
"723",2,1,8120,1,1,1,1,2,1,1,3,1,4,7,1970,1970,1,1,1,2,2,1,1,1,2,191,1,0,673,864,2,2,2,864,0,0,864,0,1,0,3,1,2,5,2,0,2,1994,1,2,463,2,2,2,0,0,0,0,0,0,0,1,2009,124500
"724",2,1,8172,1,1,1,1,2,1,1,3,1,4,6,1954,1972,1,1,1,2,2,1,1,1,1,0,1,0,941,941,2,2,2,997,473,0,1470,0,2,0,4,1,2,7,2,0,2,1958,1,1,548,2,2,2,0,0,0,0,156,0,0,1,2008,135000
"725",2,1,13286,1,1,1,1,2,1,1,3,1,9,5,2007,2008,1,1,2,3,2,2,1,1,2,1234,1,0,464,1698,2,2,2,1698,0,0,1698,0,2,0,3,1,2,8,2,1,2,2007,2,3,768,2,2,2,327,64,0,0,0,0,0,1,2009,320000
"726",2,1,6960,1,1,1,1,2,1,1,3,1,4,6,1970,1970,1,2,1,2,2,1,1,1,2,375,2,239,250,864,2,2,2,864,0,0,864,0,1,0,3,1,2,5,2,0,2,1989,1,2,660,2,2,2,96,0,0,0,0,0,500,1,2009,120500
"727",2,1,21695,1,1,1,1,2,1,1,3,1,6,9,1988,2007,1,2,2,2,2,2,1,1,2,808,1,0,72,880,2,2,2,1680,0,0,1680,0,2,0,3,1,2,5,2,1,2,1988,2,2,540,2,2,2,292,44,0,182,0,0,0,1,2009,222000
"728",2,1,7314,1,1,1,1,2,1,1,3,1,7,5,2007,2007,2,2,2,2,2,2,1,2,2,724,1,0,508,1232,2,2,2,1232,0,0,1232,0,2,0,2,1,2,6,2,0,2,2007,2,2,632,2,2,2,132,0,0,0,0,0,0,1,2009,194500
"729",2,1,11475,1,1,1,1,2,1,1,2,1,5,5,1958,1958,2,2,2,2,2,1,1,1,1,0,1,0,1584,1584,2,2,2,1776,0,0,1776,0,2,0,4,2,2,9,2,0,2,1968,1,3,888,2,2,2,0,25,0,0,0,0,0,1,2009,110000
"730",1,1,6240,1,1,1,1,2,1,1,3,1,4,5,1925,1950,1,1,1,2,2,1,1,1,2,152,1,0,628,780,2,2,2,848,0,360,1208,0,1,0,2,1,2,5,2,0,2,1962,1,2,539,2,2,2,0,23,112,0,0,0,0,1,2009,103000
"731",2,1,5389,1,1,1,1,2,1,1,2,1,8,5,1995,1996,1,1,1,2,2,2,1,1,2,1180,1,0,415,1595,2,2,2,1616,0,0,1616,0,2,0,2,1,2,5,2,1,2,1995,2,2,608,2,2,2,237,152,0,0,0,0,0,1,2010,236500
"732",2,1,9590,1,1,1,1,2,1,1,3,1,7,5,2003,2003,2,2,2,2,2,2,1,2,2,786,1,0,82,868,2,2,2,1146,0,0,1146,0,2,0,3,1,2,6,2,1,2,2003,2,2,438,2,2,2,160,22,0,0,0,0,0,1,2007,187500
"733",2,1,11404,1,1,1,1,2,1,1,3,2,7,5,1998,1999,2,2,2,2,2,2,1,2,2,252,1,0,901,1153,2,2,2,1153,878,0,2031,0,2,1,3,1,2,8,2,1,2,1998,2,2,541,2,2,2,192,84,0,0,0,0,0,1,2008,222500
"734",2,1,10000,1,1,1,1,2,1,1,3,1,5,6,1961,1983,1,1,1,2,2,1,1,1,2,594,1,0,270,864,2,2,2,1144,0,0,1144,0,1,0,3,1,2,6,2,1,2,1961,2,1,264,2,2,2,165,0,0,0,0,0,400,1,2009,131400
"735",2,1,8978,1,1,1,1,2,1,1,3,1,5,5,1968,1968,2,2,1,2,2,1,1,1,1,0,1,0,948,948,2,2,2,948,0,0,948,0,1,0,3,1,2,6,2,0,2,1968,1,1,300,2,2,2,147,0,0,0,0,0,0,1,2007,108000
"736",2,1,10800,1,1,1,1,2,1,1,3,2,7,7,1914,1970,1,1,1,2,2,2,1,2,2,390,1,0,490,880,2,2,1,880,888,0,1768,0,1,1,2,1,2,6,2,2,2,1914,1,2,320,2,2,1,0,341,0,0,0,0,0,1,2006,163000
"737",2,1,8544,1,1,1,1,2,1,1,2,1,3,4,1950,1950,2,2,1,2,2,1,1,1,1,0,1,0,0,0,2,2,1,1040,0,0,1040,0,2,0,2,2,2,6,2,0,2,1949,1,2,400,2,2,2,0,0,0,0,0,0,0,1,2006,93500
"738",2,1,10463,1,1,2,1,2,1,1,3,2,8,5,2005,2005,2,2,1,2,2,2,1,1,1,0,1,0,893,893,2,2,2,901,900,0,1801,0,2,1,3,1,2,8,2,1,2,2005,2,3,800,2,2,2,0,116,0,0,0,0,0,1,2006,239900
"739",2,1,10800,1,1,1,1,2,1,1,2,1,5,5,1987,1988,2,2,1,2,2,2,2,3,2,1200,1,0,0,1200,2,2,2,1200,0,0,1200,0,3,0,3,1,2,5,2,0,1,NA,1,0,0,1,1,2,120,0,0,0,0,0,0,1,2009,179000
"740",2,1,9313,1,1,1,1,2,1,1,3,2,7,5,2004,2004,2,2,1,2,2,2,1,1,1,0,1,0,864,864,2,2,2,864,864,0,1728,0,2,1,3,1,2,7,2,0,2,2004,2,2,572,2,2,2,187,56,0,0,0,0,0,1,2009,190000
"741",1,1,9600,1,1,1,1,2,1,1,3,2,5,7,1910,2002,1,1,1,2,2,1,1,1,1,0,1,0,264,264,2,2,2,768,664,0,1432,0,2,0,2,1,2,7,2,0,2,1910,1,2,360,2,2,2,270,0,112,0,0,0,0,1,2007,132000
"742",2,1,6768,1,1,1,1,2,1,1,3,1,6,8,1961,1996,1,1,1,2,2,1,1,2,2,832,1,0,80,912,2,2,2,912,0,0,912,1,1,0,3,1,2,5,2,0,2,1962,1,1,288,2,2,2,168,0,0,0,0,0,0,1,2008,142000
"743",2,1,8450,1,1,1,1,2,1,1,3,1,7,5,2000,2001,2,2,2,2,2,2,1,1,1,0,1,0,1349,1349,2,2,2,1349,0,0,1349,0,2,0,3,1,2,6,2,0,2,2000,1,2,539,2,2,2,120,55,0,0,0,0,0,1,2007,179000
"744",2,1,12886,1,1,1,1,2,1,1,3,1,5,6,1963,1999,1,1,1,2,2,2,1,2,2,444,1,0,76,520,2,2,2,1464,0,0,1464,1,2,0,3,1,2,6,2,1,2,1997,2,2,480,2,2,2,302,0,0,0,100,0,0,1,2009,175000
"745",2,1,5395,1,1,1,1,2,1,1,2,1,8,5,1993,1993,1,1,1,2,2,2,1,1,2,733,1,0,604,1337,2,2,2,1337,0,0,1337,0,2,0,2,1,2,5,2,1,2,1993,2,2,462,2,2,2,96,0,70,168,0,0,0,1,2008,180000
"746",2,1,8963,1,1,1,1,2,1,1,3,2,8,9,1976,1996,2,2,2,3,2,1,2,1,2,575,2,80,487,1142,2,2,2,1175,1540,0,2715,1,3,1,4,1,2,11,2,2,2,1994,2,2,831,2,2,2,0,204,0,0,0,0,0,1,2008,299800
"747",2,1,8795,1,1,1,1,2,1,1,3,2,7,5,2000,2000,2,2,1,2,2,2,1,1,2,300,1,0,652,952,2,2,2,980,1276,0,2256,0,2,1,4,1,2,8,2,1,2,2000,2,2,554,2,2,2,224,54,0,0,0,0,0,1,2009,236000
"748",1,1,11700,1,1,1,1,2,1,1,3,2,7,7,1880,2003,2,2,1,2,2,1,1,1,1,0,1,0,1240,1240,2,2,1,1320,1320,0,2640,0,1,1,4,1,2,8,2,1,2,1950,1,4,864,2,2,1,181,0,386,0,0,0,0,1,2009,265979
"749",2,1,10593,1,1,1,1,2,1,1,3,1,7,5,1996,1996,2,2,2,2,2,2,1,1,2,919,1,0,801,1720,2,2,2,1720,0,0,1720,0,2,0,3,1,2,7,2,1,2,1996,2,2,527,2,2,2,240,56,154,0,0,0,0,1,2010,260400
"750",2,1,8405,1,1,1,1,2,1,1,3,1,4,3,1945,1950,1,1,1,2,2,1,1,1,1,0,1,0,0,0,1,2,1,1088,441,0,1529,0,2,0,4,1,2,9,2,0,2,1945,1,1,240,2,2,1,92,0,185,0,0,0,0,1,2009,98000
"751",2,1,8800,1,1,1,1,2,1,1,3,1,4,7,1910,2004,1,1,1,2,2,1,1,1,1,0,1,0,576,576,2,2,2,792,348,0,1140,0,1,0,3,1,2,7,2,0,1,NA,1,0,0,1,1,1,0,160,0,0,0,0,0,1,2010,96500
"752",2,1,7750,1,1,1,1,2,0,1,3,2,7,5,2003,2003,2,2,1,2,2,2,1,1,1,0,1,0,660,660,2,2,2,660,660,0,1320,0,2,1,3,1,2,6,2,0,2,2003,2,2,400,2,2,2,0,48,0,0,0,0,0,1,2007,162000
"753",2,1,9236,1,1,1,1,2,1,1,3,1,6,5,1997,1997,2,2,1,2,2,2,1,3,2,1200,1,0,279,1479,2,2,2,1494,0,0,1494,0,2,0,3,1,2,6,2,0,2,1997,2,2,576,2,2,2,168,27,0,0,0,0,0,1,2006,217000
"754",2,1,10240,1,1,1,1,2,1,1,3,2,8,5,2005,2005,2,2,2,2,2,2,1,2,1,0,1,0,1030,1030,2,2,2,1038,1060,0,2098,0,2,1,3,1,2,8,2,1,2,2005,2,3,878,2,2,2,192,52,0,0,0,0,0,1,2006,275500
"755",2,1,7930,1,1,1,1,2,1,1,3,1,6,8,1969,2005,2,2,1,2,2,1,1,1,2,439,1,472,115,1026,2,2,2,1026,0,0,1026,0,1,0,3,1,2,5,2,0,2,1969,2,2,440,2,2,2,171,48,0,0,0,0,0,1,2009,156000
"756",2,0,3230,1,1,1,1,2,1,1,2,2,6,5,1999,1999,1,1,2,2,2,2,1,1,2,381,1,0,348,729,2,2,2,742,729,0,1471,0,2,1,3,1,2,6,2,0,2,1999,1,2,440,2,2,2,0,24,0,0,0,0,0,1,2009,172500
"757",2,1,10769,1,1,1,1,2,1,1,3,2,8,5,2007,2007,2,2,1,2,2,2,1,2,2,20,1,0,846,866,2,2,2,866,902,0,1768,0,2,1,3,1,2,7,2,0,2,2007,2,2,578,2,2,2,144,105,0,0,0,0,0,1,2009,212000
"758",2,1,11616,1,1,2,1,2,1,1,3,2,6,5,1978,1978,1,1,2,2,2,1,1,2,2,438,1,0,234,672,2,2,2,672,714,0,1386,0,2,1,3,1,2,6,2,1,2,1978,2,2,440,2,2,2,335,0,0,0,0,0,0,1,2010,158900
"759",2,0,2280,1,1,1,1,2,1,1,1,2,7,5,1999,1999,1,1,2,2,2,2,1,1,2,549,1,0,195,744,2,2,2,757,744,0,1501,0,2,1,3,1,2,6,2,0,2,1999,1,2,440,2,2,2,0,0,0,0,0,0,0,1,2008,179400
"760",2,1,12257,1,1,1,1,2,1,1,3,2,8,5,1995,1995,2,2,2,2,2,2,1,2,1,56,2,64,1198,1318,2,2,2,1328,1203,0,2531,0,2,1,4,1,2,9,2,1,2,1995,2,3,752,2,2,2,222,98,0,0,0,0,0,1,2007,290000
"761",2,1,9100,1,1,1,1,2,1,1,3,1,6,6,1959,1959,1,1,1,2,2,1,1,1,2,612,1,0,252,864,2,2,2,864,0,0,864,0,1,0,2,1,2,5,2,0,2,2008,1,1,300,2,2,2,0,0,0,0,0,0,450,1,2009,127500
"762",1,1,6911,1,1,1,1,2,1,1,3,1,5,5,1924,1950,1,1,1,2,2,1,1,2,1,405,1,0,740,1145,2,2,2,1301,0,0,1301,0,1,0,2,1,1,5,2,0,2,1965,1,2,440,2,2,2,0,0,0,0,0,0,0,1,2009,100000
"763",2,0,8640,1,1,1,1,2,1,1,3,2,7,5,2009,2009,2,2,1,2,2,2,1,2,2,24,1,0,732,756,2,2,2,764,783,0,1547,0,2,1,3,1,2,7,2,0,2,2009,1,2,614,2,2,2,169,45,0,0,0,0,0,1,2010,215200
"764",2,1,9430,1,1,1,1,2,1,1,3,2,8,5,1999,1999,2,2,2,2,2,2,1,2,2,1163,1,0,89,1252,2,2,2,1268,1097,0,2365,0,2,1,3,1,2,8,2,1,2,1999,2,3,856,2,2,2,0,128,0,0,180,0,0,1,2009,337000
"765",2,1,9549,1,1,2,1,2,1,1,2,1,8,5,1995,1996,2,2,1,2,2,2,2,2,1,437,2,1057,0,1494,2,2,2,1494,0,0,1494,0,1,1,2,1,2,6,2,1,2,1995,2,2,481,2,2,2,0,30,0,0,216,0,0,1,2006,270000
"766",2,1,14587,1,1,1,1,2,1,1,3,1,9,5,2008,2008,2,2,2,2,2,2,1,1,1,0,1,0,1498,1498,2,2,2,1506,0,0,1506,0,2,0,2,1,2,6,2,1,2,2008,2,2,592,2,2,2,0,174,0,0,0,0,0,1,2008,264132
"767",2,1,10421,1,1,1,1,2,1,1,3,2,7,5,1988,1988,1,1,2,2,2,2,1,1,2,394,1,0,586,980,2,2,2,980,734,0,1714,0,2,1,3,1,2,7,2,1,2,1988,1,2,496,2,2,2,228,66,156,0,0,0,500,1,2010,196500
"768",2,1,12508,1,1,1,1,2,1,1,3,1,6,7,1940,1985,2,2,1,2,2,2,1,2,2,660,1,0,323,983,2,2,2,983,767,0,1750,0,2,0,4,1,2,7,2,0,2,1989,1,1,423,2,2,2,245,0,156,0,0,0,1300,1,2008,160000
"769",2,1,9100,1,1,1,1,2,1,1,3,1,7,5,2004,2005,2,2,1,2,2,2,1,1,2,24,1,0,1836,1860,2,2,2,1836,0,0,1836,0,2,0,3,1,2,8,2,1,2,2004,2,2,484,2,2,2,120,33,0,0,0,0,0,1,2006,216837
"770",2,1,53504,1,1,2,1,2,1,1,3,2,8,5,2003,2003,1,1,2,3,2,2,1,3,2,1416,1,0,234,1650,2,2,2,1690,1589,0,3279,0,3,1,4,1,2,12,2,1,2,2003,2,3,841,2,2,2,503,36,0,0,210,0,0,1,2010,538000
"771",2,1,7252,1,1,2,1,2,1,1,3,1,5,5,1982,1982,1,1,1,2,2,2,1,2,2,685,1,0,173,858,2,2,2,858,0,0,858,0,1,0,2,1,2,5,2,0,2,1983,1,2,576,2,2,2,120,0,0,0,0,0,0,1,2009,134900
"772",2,1,8877,1,1,1,1,2,1,1,3,1,4,5,1951,1951,1,1,1,2,2,1,1,1,1,836,1,0,0,836,2,2,2,1220,0,0,1220,0,1,0,2,1,2,6,2,0,2,1951,1,2,396,2,2,2,0,0,0,0,0,0,0,1,2006,102000
"773",2,1,7819,1,1,1,1,2,1,1,3,1,6,5,1976,1976,2,2,1,2,2,1,1,2,2,422,2,127,480,1029,2,2,2,1117,0,0,1117,0,1,0,3,1,2,6,2,1,2,1976,1,2,672,2,2,2,144,0,0,0,0,0,0,1,2010,107000
"774",2,1,10150,1,1,1,1,2,1,1,3,1,5,5,1958,1958,1,1,1,2,2,1,1,1,2,456,1,0,456,912,2,2,2,912,0,0,912,0,1,0,2,1,2,5,2,0,2,1958,2,1,275,2,2,2,0,0,0,0,0,0,0,1,2007,114500
"775",2,1,14226,1,1,1,1,2,1,1,3,1,8,5,2006,2006,2,2,2,2,2,2,1,2,1,0,1,0,1935,1935,2,2,2,1973,0,0,1973,0,2,0,3,1,2,9,2,1,2,2006,2,3,895,2,2,2,315,45,0,0,0,0,0,1,2007,395000
"776",2,1,4500,1,1,1,1,2,1,1,2,1,6,5,1998,1998,2,2,2,2,2,2,1,1,2,866,1,0,338,1204,2,2,2,1204,0,0,1204,0,2,0,2,1,2,5,2,0,2,1998,2,2,412,2,2,2,0,247,0,0,0,0,0,1,2009,162000
"777",2,1,11210,1,1,1,1,2,1,1,3,1,7,5,2005,2006,2,2,2,2,2,2,1,2,2,20,1,0,1594,1614,2,2,2,1614,0,0,1614,0,2,0,3,1,2,7,2,0,2,2005,2,3,865,2,2,2,144,59,0,0,0,0,0,1,2006,221500
"778",2,1,13350,1,1,1,1,2,1,1,3,1,5,5,1974,1974,1,2,1,2,2,1,1,1,2,762,1,0,102,864,2,2,2,894,0,0,894,0,1,0,3,1,2,5,2,1,2,1974,1,2,440,2,2,2,241,0,0,0,0,0,0,1,2006,142500
"779",2,1,8400,1,1,1,1,2,1,1,2,1,5,5,1977,1977,2,2,2,2,2,1,1,1,1,0,1,0,0,0,2,2,2,2020,0,0,2020,0,2,0,4,2,2,10,2,2,2,1977,1,2,630,2,2,2,0,0,0,0,0,0,0,1,2007,144000
"780",2,1,10530,1,1,1,1,2,1,1,2,1,6,5,1977,1977,2,2,2,2,2,2,1,3,2,975,1,0,0,975,2,2,2,1004,0,0,1004,0,1,0,2,1,2,4,2,0,2,1977,1,2,504,2,2,2,0,0,0,0,0,0,0,1,2006,135000
"781",2,1,7875,1,1,1,1,2,1,1,3,1,7,5,1995,1996,1,1,2,2,2,2,2,1,1,0,1,0,1237,1237,2,2,2,1253,0,0,1253,0,2,0,3,1,2,6,2,1,2,1995,2,2,402,2,2,2,220,21,0,0,0,0,0,1,2007,176000
"782",2,1,7153,1,1,1,1,2,1,1,3,2,6,5,1992,1992,2,2,1,2,2,2,1,1,2,387,1,0,374,761,2,2,2,810,793,0,1603,0,2,1,3,1,2,7,2,0,2,1992,2,2,484,2,2,2,0,124,0,0,0,0,0,1,2006,175900
"783",2,1,16285,1,1,1,1,2,1,1,3,1,7,5,2001,2002,2,2,1,2,2,2,1,1,1,0,1,0,1413,1413,2,2,2,1430,0,0,1430,0,2,0,3,1,2,6,2,0,2,2001,2,2,605,2,2,2,0,33,0,0,0,0,0,1,2009,187100
"784",2,1,9101,1,1,1,1,2,1,1,3,1,5,6,1978,1978,2,2,2,2,2,2,1,2,2,1097,1,0,0,1097,2,2,2,1110,0,0,1110,0,1,0,1,1,2,4,2,1,2,1978,2,2,602,2,2,2,303,30,0,0,0,0,0,1,2009,165500
"785",2,1,6300,1,1,1,1,2,1,1,3,2,6,6,1914,2001,1,1,1,2,2,1,1,1,1,0,1,0,742,742,2,2,2,742,742,0,1484,0,2,0,3,1,2,9,2,1,1,NA,1,0,0,1,1,2,0,291,134,0,0,0,0,1,2008,128000
"786",2,1,9790,1,1,1,1,2,1,1,3,1,6,5,1967,1967,2,1,1,2,2,1,1,1,2,251,1,630,491,1372,2,2,2,1342,0,0,1342,0,2,0,3,1,2,7,2,1,2,1967,1,2,457,2,2,2,0,0,0,0,197,0,0,1,2009,161500
"787",2,1,10800,1,1,1,1,2,1,1,3,1,5,6,1915,1950,1,1,1,2,2,1,1,1,1,686,1,0,0,686,2,2,2,966,686,0,1652,0,2,0,4,1,2,7,2,0,2,1961,1,1,416,2,2,2,0,0,196,0,0,0,1200,1,2010,139000
"788",2,1,10142,1,1,1,1,2,1,1,3,2,7,5,2004,2004,2,2,1,2,2,2,1,1,2,656,1,0,300,956,2,2,2,956,1128,0,2084,0,2,1,4,1,2,8,2,0,2,2004,2,2,618,2,2,2,0,45,0,0,0,0,0,1,2010,233000
"789",2,1,6000,1,1,1,1,2,1,1,3,1,4,7,1954,2000,1,1,1,2,2,1,1,1,1,0,1,0,901,901,2,2,2,901,0,0,901,0,1,0,2,1,2,4,2,0,2,1954,1,1,281,2,2,2,0,0,0,0,0,0,0,1,2008,107900
"790",2,1,12205,0,1,1,1,2,1,1,3,2,6,8,1966,2007,1,1,2,2,2,1,1,3,1,568,1,0,264,832,2,2,2,976,1111,0,2087,0,2,1,5,1,2,9,2,0,2,1966,2,2,444,2,2,2,133,168,0,0,0,0,0,1,2007,187500
"791",2,1,3182,1,1,1,1,2,1,1,2,1,7,5,2005,2006,2,2,2,2,2,2,1,1,2,16,1,0,1129,1145,2,2,2,1145,0,0,1145,0,2,0,2,1,2,5,2,1,2,2005,2,2,397,2,2,2,100,16,0,0,0,0,0,1,2009,160200
"792",2,1,11333,1,1,1,1,2,1,1,3,1,6,5,1976,1976,1,1,1,2,2,2,1,2,2,539,1,0,490,1029,2,2,2,1062,0,0,1062,0,1,0,3,1,2,5,2,2,2,1976,2,2,539,2,2,2,120,0,0,0,0,0,0,1,2007,146800
"793",2,1,9920,1,1,2,1,2,1,1,3,2,7,5,1996,1997,1,1,1,2,2,2,1,2,2,862,1,0,255,1117,2,2,2,1127,886,0,2013,0,2,1,3,1,2,8,2,1,2,1997,1,2,455,2,2,2,180,130,0,0,0,0,0,1,2007,269790
"794",2,1,9158,1,1,1,1,2,1,1,3,1,8,5,2007,2007,1,1,2,2,2,2,1,2,1,0,1,0,1496,1496,2,2,2,1496,0,0,1496,0,2,0,3,1,2,7,2,0,2,2007,2,2,474,2,2,2,168,130,0,0,0,0,0,1,2007,225000
"795",2,1,10832,1,1,1,1,2,1,1,3,2,7,5,1994,1996,1,1,1,2,2,2,1,1,1,0,1,0,712,712,2,2,2,1086,809,0,1895,0,2,1,3,1,2,7,2,1,2,1994,2,2,409,2,2,2,143,46,0,0,0,0,500,1,2008,194500
"796",2,1,8400,1,1,1,1,2,1,1,3,2,6,6,1980,1981,1,1,2,2,2,2,1,1,1,0,1,0,650,650,2,2,2,888,676,0,1564,0,2,1,3,1,2,7,2,1,2,1980,1,2,476,2,2,2,0,50,0,0,204,0,0,1,2010,171000
"797",2,1,8197,1,1,1,1,2,1,1,3,1,6,5,1977,1977,2,2,2,2,2,1,1,1,1,0,1,0,660,660,2,2,2,1285,0,0,1285,0,1,1,3,1,2,7,2,1,2,1977,2,2,528,2,2,2,138,0,0,0,0,0,0,1,2007,143500
"798",2,1,7677,1,1,1,1,2,1,1,3,1,5,5,1953,1953,2,2,1,2,2,1,1,1,2,570,1,0,203,773,2,2,2,773,0,0,773,0,1,0,2,1,2,4,2,0,2,1953,1,1,240,2,2,2,0,0,0,0,0,0,0,1,2008,110000
"799",2,1,13518,1,1,1,1,2,1,1,3,2,9,5,2008,2009,2,2,2,3,2,2,1,1,1,0,1,0,1926,1926,2,2,2,1966,1174,0,3140,0,3,1,4,1,2,11,2,2,2,2009,2,3,820,2,2,2,144,78,0,0,0,0,0,1,2009,485000
"800",2,1,7200,1,1,1,1,2,1,1,3,1,5,7,1937,1950,1,1,2,2,2,2,1,1,2,569,1,0,162,731,2,2,2,981,787,0,1768,0,1,1,3,1,2,7,2,2,2,1939,1,1,240,2,2,2,0,0,264,0,0,0,0,1,2007,175000
"801",2,1,12798,1,1,1,1,2,1,1,3,2,6,5,1997,1997,2,2,1,2,2,2,1,3,2,462,1,0,154,616,2,2,2,616,1072,0,1688,0,2,1,4,1,2,8,2,0,2,1997,2,2,603,2,2,2,403,114,185,0,0,0,400,1,2008,200000
"802",1,1,4800,1,1,1,1,2,1,1,3,1,4,7,1916,1990,1,1,1,2,2,1,1,1,1,197,1,0,999,1196,2,2,2,1196,0,0,1196,0,1,0,2,1,2,5,2,0,2,1957,1,2,440,2,2,2,0,0,0,0,0,0,0,1,2007,109900
